Ensembl Gene ID	GO Term Name
ENSG00000151834	gamma-aminobutyric acid signaling pathway
ENSG00000151834	cell junction
ENSG00000151834	synapse
ENSG00000151834	ion transport
ENSG00000151834	membrane
ENSG00000151834	transport
ENSG00000151834	ion transport
ENSG00000151834	integral component of membrane
ENSG00000151834	GABA-A receptor activity
ENSG00000151834	extracellular ligand-gated ion channel activity
ENSG00000151834	signal transduction
ENSG00000151834	integral component of membrane
ENSG00000151834	ion transmembrane transport
ENSG00000151834	plasma membrane
ENSG00000151834	chloride transport
ENSG00000151834	gamma-aminobutyric acid signaling pathway
ENSG00000151834	cell junction
ENSG00000151834	synapse
ENSG00000151834	ion transport
ENSG00000151834	membrane
ENSG00000151834	transport
ENSG00000151834	ion transport
ENSG00000151834	integral component of membrane
ENSG00000151834	membrane
ENSG00000151834	ion transport
ENSG00000151834	integral component of membrane
ENSG00000151834	GABA-A receptor activity
ENSG00000151834	extracellular ligand-gated ion channel activity
ENSG00000151834	signal transduction
ENSG00000151834	integral component of membrane
ENSG00000151834	ion transmembrane transport
ENSG00000151834	transport
ENSG00000151834	membrane
ENSG00000151834	GABA-A receptor activity
ENSG00000151834	extracellular ligand-gated ion channel activity
ENSG00000151834	signal transduction
ENSG00000151834	integral component of membrane
ENSG00000151834	ion transmembrane transport
ENSG00000151834	transport
ENSG00000151834	membrane
ENSG00000151834	ion transport
ENSG00000151834	integral component of membrane
ENSG00000151834	regulation of neurotransmitter levels
ENSG00000151834	GABA-A receptor activity
ENSG00000151834	extracellular ligand-gated ion channel activity
ENSG00000151834	chloride channel activity
ENSG00000151834	plasma membrane
ENSG00000151834	neurotransmitter transport
ENSG00000151834	gamma-aminobutyric acid signaling pathway
ENSG00000151834	synaptic transmission
ENSG00000151834	benzodiazepine receptor activity
ENSG00000151834	cell junction
ENSG00000151834	integral component of synaptic vesicle membrane
ENSG00000151834	ion transmembrane transport
ENSG00000151834	chloride channel complex
ENSG00000151834	postsynaptic membrane
ENSG00000151834	transmembrane transport
ENSG00000151834	chloride transmembrane transport
ENSG00000151834	ion transport
ENSG00000151834	membrane
ENSG00000151834	integral component of membrane
ENSG00000151834	transport
ENSG00000099937	endopeptidase inhibitor activity
ENSG00000099937	serine-type endopeptidase inhibitor activity
ENSG00000099937	extracellular region
ENSG00000099937	extracellular space
ENSG00000099937	chemotaxis
ENSG00000099937	blood coagulation
ENSG00000099937	heparin binding
ENSG00000099937	negative regulation of endopeptidase activity
ENSG00000099937	regulation of proteolysis
ENSG00000099937	extracellular vesicular exosome
ENSG00000099937	endopeptidase inhibitor activity
ENSG00000099937	serine-type endopeptidase inhibitor activity
ENSG00000099937	extracellular region
ENSG00000099937	extracellular space
ENSG00000099937	chemotaxis
ENSG00000099937	blood coagulation
ENSG00000099937	heparin binding
ENSG00000099937	negative regulation of endopeptidase activity
ENSG00000099937	regulation of proteolysis
ENSG00000099937	extracellular vesicular exosome
ENSG00000233670	integral component of membrane
ENSG00000143603	calmodulin binding
ENSG00000143603	calmodulin binding
ENSG00000143603	plasma membrane
ENSG00000143603	synaptic transmission
ENSG00000143603	integral component of membrane
ENSG00000143603	small conductance calcium-activated potassium channel activity
ENSG00000143603	small conductance calcium-activated potassium channel activity
ENSG00000143603	neuronal cell body
ENSG00000143603	potassium ion transmembrane transport
ENSG00000143603	calcium-activated potassium channel activity
ENSG00000143603	potassium ion transport
ENSG00000156564	integral component of membrane
ENSG00000156564	cell junction
ENSG00000156564	postsynaptic membrane
ENSG00000156564	protein binding
ENSG00000143603	calmodulin binding
ENSG00000143603	calmodulin binding
ENSG00000143603	plasma membrane
ENSG00000143603	synaptic transmission
ENSG00000143603	integral component of membrane
ENSG00000143603	small conductance calcium-activated potassium channel activity
ENSG00000143603	small conductance calcium-activated potassium channel activity
ENSG00000143603	neuronal cell body
ENSG00000143603	potassium ion transmembrane transport
ENSG00000143603	calcium-activated potassium channel activity
ENSG00000143603	potassium ion transport
ENSG00000143603	calmodulin binding
ENSG00000143603	calmodulin binding
ENSG00000143603	plasma membrane
ENSG00000143603	synaptic transmission
ENSG00000143603	integral component of membrane
ENSG00000143603	small conductance calcium-activated potassium channel activity
ENSG00000143603	small conductance calcium-activated potassium channel activity
ENSG00000143603	neuronal cell body
ENSG00000143603	potassium ion transmembrane transport
ENSG00000143603	calcium-activated potassium channel activity
ENSG00000143603	potassium ion transport
ENSG00000143603	calmodulin binding
ENSG00000143603	calcium-activated potassium channel activity
ENSG00000143603	potassium ion transport
ENSG00000143603	integral component of membrane
ENSG00000143603	small conductance calcium-activated potassium channel activity
ENSG00000143603	plasma membrane
ENSG00000143603	cytoplasm
ENSG00000143603	protein heterodimerization activity
ENSG00000143603	neuronal cell body
ENSG00000143603	neuron projection
ENSG00000143603	cell body
ENSG00000143603	neuromuscular junction
ENSG00000143603	filopodium
ENSG00000189195	nucleus
ENSG00000189195	protein binding
ENSG00000196361	nucleotide binding
ENSG00000196361	nervous system development
ENSG00000196361	AU-rich element binding
ENSG00000196361	cell differentiation
ENSG00000196361	nucleic acid binding
ENSG00000196361	RNA binding
ENSG00000196361	AU-rich element binding
ENSG00000189195	nucleus
ENSG00000189195	protein binding
ENSG00000196361	nucleotide binding
ENSG00000196361	nervous system development
ENSG00000196361	AU-rich element binding
ENSG00000196361	cell differentiation
ENSG00000196361	nucleic acid binding
ENSG00000196361	RNA binding
ENSG00000196361	nucleotide binding
ENSG00000196361	nucleic acid binding
ENSG00000115266	beta-catenin binding
ENSG00000115266	negative regulation of Wnt signaling pathway
ENSG00000115266	beta-catenin binding
ENSG00000115266	negative regulation of Wnt signaling pathway
ENSG00000115266	beta-catenin binding
ENSG00000115266	beta-catenin binding
ENSG00000115266	negative regulation of Wnt signaling pathway
ENSG00000115266	Golgi membrane
ENSG00000115266	protein binding
ENSG00000115266	protein binding
ENSG00000115266	cytoplasm
ENSG00000115266	Golgi apparatus
ENSG00000115266	actin filament
ENSG00000115266	microtubule binding
ENSG00000115266	microtubule cytoskeleton
ENSG00000115266	Wnt signaling pathway
ENSG00000115266	catenin complex
ENSG00000115266	lamellipodium membrane
ENSG00000115266	negative regulation of catenin import into nucleus
ENSG00000115266	perinuclear region of cytoplasm
ENSG00000115266	negative regulation of canonical Wnt signaling pathway
ENSG00000115266	cytoplasmic microtubule
ENSG00000115266	binding
ENSG00000115266	beta-catenin binding
ENSG00000115266	beta-catenin binding
ENSG00000115266	negative regulation of Wnt signaling pathway
ENSG00000115266	Golgi membrane
ENSG00000115266	protein binding
ENSG00000115266	protein binding
ENSG00000115266	cytoplasm
ENSG00000115266	Golgi apparatus
ENSG00000115266	actin filament
ENSG00000115266	microtubule binding
ENSG00000115266	microtubule cytoskeleton
ENSG00000115266	Wnt signaling pathway
ENSG00000115266	catenin complex
ENSG00000115266	lamellipodium membrane
ENSG00000115266	negative regulation of catenin import into nucleus
ENSG00000115266	perinuclear region of cytoplasm
ENSG00000115266	negative regulation of canonical Wnt signaling pathway
ENSG00000115266	cytoplasmic microtubule
ENSG00000115266	binding
ENSG00000115266	beta-catenin binding
ENSG00000115266	negative regulation of Wnt signaling pathway
ENSG00000115266	beta-catenin binding
ENSG00000115266	negative regulation of Wnt signaling pathway
ENSG00000115266	protein binding
ENSG00000115266	binding
ENSG00000115266	beta-catenin binding
ENSG00000115266	beta-catenin binding
ENSG00000115266	negative regulation of Wnt signaling pathway
ENSG00000115266	Golgi membrane
ENSG00000115266	protein binding
ENSG00000115266	protein binding
ENSG00000115266	cytoplasm
ENSG00000115266	Golgi apparatus
ENSG00000115266	actin filament
ENSG00000115266	microtubule binding
ENSG00000115266	microtubule cytoskeleton
ENSG00000115266	Wnt signaling pathway
ENSG00000115266	catenin complex
ENSG00000115266	lamellipodium membrane
ENSG00000115266	negative regulation of catenin import into nucleus
ENSG00000115266	perinuclear region of cytoplasm
ENSG00000115266	negative regulation of canonical Wnt signaling pathway
ENSG00000115266	cytoplasmic microtubule
ENSG00000115266	binding
ENSG00000186288	nucleotide binding
ENSG00000186288	RNA binding
ENSG00000186288	nucleic acid binding
ENSG00000167754	serine-type endopeptidase activity
ENSG00000167754	serine-type endopeptidase activity
ENSG00000167754	protein binding
ENSG00000167754	extracellular space
ENSG00000167754	proteolysis
ENSG00000167754	peptidase activity
ENSG00000167754	serine-type peptidase activity
ENSG00000167754	epidermis development
ENSG00000167754	positive regulation of G-protein coupled receptor protein signaling pathway
ENSG00000167754	epidermal lamellar body
ENSG00000167754	catalytic activity
ENSG00000167754	serine-type endopeptidase activity
ENSG00000167754	serine-type endopeptidase activity
ENSG00000167754	protein binding
ENSG00000167754	extracellular space
ENSG00000167754	proteolysis
ENSG00000167754	peptidase activity
ENSG00000167754	serine-type peptidase activity
ENSG00000167754	epidermis development
ENSG00000167754	positive regulation of G-protein coupled receptor protein signaling pathway
ENSG00000167754	epidermal lamellar body
ENSG00000167754	catalytic activity
ENSG00000167754	serine-type endopeptidase activity
ENSG00000167754	serine-type endopeptidase activity
ENSG00000167754	protein binding
ENSG00000167754	extracellular space
ENSG00000167754	proteolysis
ENSG00000167754	peptidase activity
ENSG00000167754	serine-type peptidase activity
ENSG00000167754	epidermis development
ENSG00000167754	positive regulation of G-protein coupled receptor protein signaling pathway
ENSG00000167754	epidermal lamellar body
ENSG00000167754	catalytic activity
ENSG00000167754	serine-type endopeptidase activity
ENSG00000167754	proteolysis
ENSG00000167754	catalytic activity
ENSG00000183831	molecular_function
ENSG00000183831	cellular_component
ENSG00000183831	biological_process
ENSG00000183831	protein binding
ENSG00000204624	molecular_function
ENSG00000204624	endoplasmic reticulum
ENSG00000204624	smoothened signaling pathway
ENSG00000204624	hedgehog receptor activity
ENSG00000204624	integral component of membrane
ENSG00000204624	integral component of membrane
ENSG00000204624	nuclear membrane
ENSG00000204624	regulation of lipid transport
ENSG00000204624	cholesterol homeostasis
ENSG00000204624	membrane
ENSG00000204624	
ENSG00000147481	actin binding
ENSG00000147481	nucleus
ENSG00000147481	cytoplasm
ENSG00000147481	cytoskeleton
ENSG00000147481	cell communication
ENSG00000147481	protein C-terminus binding
ENSG00000147481	syntrophin complex
ENSG00000147481	ruffle membrane
ENSG00000147481	protein binding
ENSG00000197901	
ENSG00000147481	actin binding
ENSG00000147481	nucleus
ENSG00000147481	cytoplasm
ENSG00000147481	cytoskeleton
ENSG00000147481	cell communication
ENSG00000147481	protein C-terminus binding
ENSG00000147481	syntrophin complex
ENSG00000147481	ruffle membrane
ENSG00000147481	protein binding
ENSG00000147481	actin binding
ENSG00000147481	nucleus
ENSG00000147481	cytoplasm
ENSG00000147481	cytoskeleton
ENSG00000147481	cell communication
ENSG00000147481	protein C-terminus binding
ENSG00000147481	syntrophin complex
ENSG00000147481	ruffle membrane
ENSG00000147481	protein binding
ENSG00000147481	protein binding
ENSG00000147481	protein binding
ENSG00000147481	
ENSG00000197901	inorganic anion exchanger activity
ENSG00000197901	protein binding
ENSG00000197901	plasma membrane
ENSG00000197901	integral component of plasma membrane
ENSG00000197901	organic anion transmembrane transporter activity
ENSG00000197901	sodium-independent organic anion transmembrane transporter activity
ENSG00000197901	organic anion transport
ENSG00000197901	alpha-ketoglutarate transport
ENSG00000197901	basolateral plasma membrane
ENSG00000197901	ion transmembrane transport
ENSG00000197901	sodium-independent organic anion transport
ENSG00000197901	transmembrane transport
ENSG00000197901	transmembrane transport
ENSG00000197901	extracellular vesicular exosome
ENSG00000197901	renal tubular secretion
ENSG00000197901	ion transmembrane transporter activity
ENSG00000197901	integral component of membrane
ENSG00000197901	transmembrane transporter activity
ENSG00000147481	actin binding
ENSG00000147481	nucleus
ENSG00000147481	cytoplasm
